NQUEST,COMPRENS,ITA,VEROAF,VEROAB,VERORED,KLIMA,FACIL,DURATA
851937,8,8,8,8,8,9,8,50
851940,3,3,7,10,6,5,1,73
851944,8,8,9,10,10,9,9,44
851960,5,5,7,10,6,6,5,50
851963,8,7,7,10,9,8,8,71
851965,6,6,8,9,7,5,5,60
851968,7,7,5,8,6,7,7,55
851969,8,9,8,10,9,9,8,56
851980,7,7,7,7,7,7,7,47
851982,6,6,6,8,8,7,7,66
851985,8,8,6,6,6,6,6,58
851986,8,8,8,8,8,8,8,52
851989,8,8,8,8,8,8,8,50
851993,7,7,7,7,7,7,7,45
852003,7,7,7,7,7,7,7,47
852004,7,7,6,7,6,7,7,49
852014,8,8,6,8,8,8,8,56
852017,7,7,7,7,7,7,7,44
852020,7,7,6,8,8,8,8,45
852021,8,8,8,8,8,8,8,58
852030,6,7,6,9,7,8,6,100
852032,7,6,6,8,9,4,4,40
852035,8,8,6,10,8,9,9,40
852039,9,8,7,10,8,7,7,40
852041,10,10,6,10,10,10,10,62
852045,10,7,6,10,10,5,3,40
852058,10,10,7,10,8,8,8,76
852064,10,10,10,10,10,10,10,55
852070,7,7,8,8,8,8,7,70
852073,7,7,5,6,5,8,8,45
852074,6,7,8,7,8,9,7,65
852081,7,7,7,7,7,8,7,55
852087,8,9,8,9,8,9,7,110
852094,7,8,6,7,7,8,7,75
852095,6,7,5,8,6,7,6,85
852096,7,7,7,7,7,8,7,65
852099,8,8,6,8,8,8,8,75
852100,6,6,5,6,5,7,6,65
852103,7,6,5,7,7,8,7,65
852109,6,6,7,7,7,8,7,65
852110,7,7,6,7,5,8,7,75
852114,10,10,8,10,8,10,9,30
852115,10,10,7,10,10,10,10,33
852120,10,9,7,9,7,9,9,26
852128,10,10,7,10,7,10,10,22
852129,9,9,9,9,9,9,9,36
852130,10,10,8,10,10,9,9,34
852133,10,10,10,10,10,10,10,60
852134,10,10,10,10,10,10,10,50
852136,10,10,10,10,10,10,9,65
852137,10,10,8,10,8,10,9,60
852139,10,10,10,10,10,10,10,75
852140,10,10,10,10,10,10,10,50
852144,10,10,8,10,9,9,9,50
852147,10,10,10,10,10,10,9,65
852151,10,10,10,10,10,10,10,50
852152,10,10,10,10,10,10,9,60
852153,10,10,10,10,10,10,10,60
852156,10,10,10,10,10,10,10,65
852159,10,10,10,10,10,10,10,75
852168,10,10,10,10,10,10,10,45
852173,10,10,10,10,10,10,10,70
852175,10,10,10,10,10,10,10,65
852182,6,6,7,8,8,7,6,60
852202,8,8,7,6,6,8,8,65
852204,8,9,9,8,8,8,8,63
852220,8,8,8,8,8,9,8,60
852222,9,9,8,9,9,8,9,57
852223,9,8,9,8,9,8,9,78
852225,9,8,9,9,8,9,9,61
852226,9,8,9,9,9,9,9,46
852228,9,8,9,8,9,9,9,73
852232,8,9,8,9,8,9,9,81
852233,8,9,8,9,8,9,9,38
852242,9,8,9,9,9,9,9,75
852246,9,9,9,9,9,9,9,58
852254,8,9,8,9,8,8,8,66
852261,8,9,8,9,8,9,8,68
852262,9,9,9,9,9,9,9,63
852267,4,6,6,6,6,6,5,36
852283,6,6,6,6,6,6,6,27
852284,6,6,5,5,4,7,6,22
852285,5,6,7,7,7,6,5,25
852287,7,6,5,6,6,6,6,35
852289,5,5,6,6,7,6,6,23
852304,6,7,6,7,6,7,7,38
852312,10,10,2,7,9,9,9,57
852313,10,10,5,10,7,10,10,75
852315,9,9,7,10,10,7,8,53
852318,9,7,5,9,9,7,8,57
852320,9,10,7,9,9,9,8,58
852321,10,10,8,10,10,10,10,45
852322,10,10,4,10,10,10,10,52
852324,8,9,8,8,8,9,9,48
852325,10,10,9,10,10,10,10,56
852326,8,8,6,8,8,8,8,59
852327,8,8,2,7,9,9,8,45
852328,7,7,5,6,8,8,8,50
852329,7,6,4,5,8,8,8,53
852330,7,6,6,8,8,6,4,56
852332,6,8,3,6,9,8,7,46
852335,8,8,8,8,8,8,8,56
852336,8,10,7,8,9,9,9,47
852340,7,8,7,8,9,8,8,65
852341,8,9,6,8,9,9,8,52
852342,10,10,8,8,10,10,10,86
852345,10,10,10,10,10,10,10,55
852346,9,9,9,9,9,9,9,45
852348,8,8,4,9,9,8,8,58
852349,7,7,2,7,4,8,7,49
852351,10,8,2,8,8,8,8,52
852352,10,10,6,6,10,10,10,53
852353,9,9,7,8,8,8,8,53
852354,7,5,7,9,9,7,8,49
852355,10,10,8,10,10,8,8,53
852357,8,9,9,9,9,10,9,42
852361,9,9,9,9,8,10,9,46
852362,8,8,9,9,9,8,8,44
852364,9,9,9,9,10,8,8,36
852367,8,8,8,9,9,8,8,43
852370,9,9,9,9,10,10,9,44
852372,9,9,8,9,8,8,9,39
852376,9,9,9,9,9,10,9,46
852377,9,9,7,9,7,10,9,46
852380,8,8,9,9,8,8,8,45
852382,8,8,9,9,9,10,8,38
852384,9,9,8,9,9,10,9,51
852385,9,9,7,7,7,9,9,68
852387,9,9,8,9,8,9,9,47
852388,8,8,9,9,9,10,8,47
852389,9,9,7,8,7,6,9,44
852391,9,9,8,9,9,10,9,49
852394,9,9,9,9,9,10,9,44
852398,8,8,9,9,9,10,8,42
852399,9,9,9,9,9,10,9,47
852400,8,8,9,9,9,10,8,47
852401,9,9,8,9,8,9,9,46
852408,6,5,6,10,10,8,7,33
852410,7,7,7,10,10,10,10,75
852413,7,7,6,10,9,10,9,52
852424,8,10,8,10,10,10,10,99
852426,9,9,9,10,10,10,10,55
852447,8,6,5,8,7,7,7,50
852463,9,8,7,8,7,8,8,60
852465,8,8,5,7,6,9,8,55
852466,6,6,6,7,6,7,7,45
852480,8,8,7,7,7,8,8,60
852507,7,8,8,9,9,9,9,46
852513,8,88,8,9,8,8,8,60
852515,7,7,7,7,7,7,7,61
852521,5,7,8,8,8,7,7,44
852546,9,9,10,10,10,10,7,79
852548,9,10,10,10,10,10,10,114
852550,8,9,6,7,7,10,10,64
852551,9,10,10,10,10,10,10,49
852553,8,8,9,10,10,10,10,113
852554,8,9,10,10,9,9,9,59
852563,7,7,7,8,7,8,8,24
852565,9,10,10,10,10,10,10,41
852567,8,9,10,10,10,10,10,31
852568,9,10,10,10,10,10,10,86
852569,8,8,10,9,9,8,9,44
852570,9,10,10,10,10,10,10,101
852573,6,6,8,9,9,10,10,63
852574,10,10,10,10,10,10,10,63
852579,9,10,10,10,10,10,10,34
852584,3,7,3,7,9,2,2,51
852591,8,8,7,9,8,8,8,59
852595,4,5,3,3,3,4,4,39
852596,10,10,6,5,4,9,9,64
852601,5,5,5,7,6,6,5,68
852608,6,6,4,8,3,8,7,49
852612,6,6,6,6,6,6,6,115
852616,4,4,3,7,6,4,3,54
852630,9,9,9,9,9,9,9,37
852631,8,8,8,7,7,7,7,34
852633,8,8,9,9,9,9,8,33
852634,7,7,9,9,7,7,7,33
852637,8,7,7,9,7,7,7,39
852649,8,10,8,10,10,10,8,80
852657,7,7,5,6,4,5,4,31
852658,6,6,6,8,6,7,4,33
852660,7,6,8,8,8,8,5,34
852662,7,7,9,8,9,8,6,33
852668,6,5,8,8,10,6,4,30
852673,10,10,3,5,6,4,4,55
852677,7,9,7,10,7,8,8,57
852681,9,10,6,10,10,10,9,60
852708,6,6,6,9,7,5,4,36
852710,8,8,8,10,10,8,7,54
852713,5,7,10,10,10,7,7,30
852724,6,6,7,7,7,7,7,46
852754,10,9,9,9,10,10,10,69
852762,9,9,7,8,9,10,10,62
852765,10,10,10,10,10,10,10,63
852773,10,10,9,10,9,10,10,54
852790,8,9,10,10,10,10,8,109
852791,8,8,9,10,9,9,8,37
852799,7,7,8,8,8,7,7,60
852802,8,8,8,8,8,8,8,65
852816,6,7,7,8,8,8,6,62
852826,7,7,7,8,7,5,6,55
852831,7,7,8,8,8,9,7,65
852832,8,8,8,8,8,8,8,55
852833,8,10,8,10,8,10,8,65
852842,4,5,7,8,8,8,7,45
852845,8,8,8,8,8,8,8,70
852849,6,5,6,5,5,5,5,50
852871,6,6,6,5,6,6,6,60
852877,7,7,8,8,8,7,7,65
852879,7,7,7,7,7,7,7,70
852881,6,6,7,7,7,7,7,50
852883,7,7,7,7,7,7,7,60
852884,3,7,6,7,6,6,5,60
852910,8,6,6,8,8,8,7,35
852912,7,6,5,7,6,7,7,31
852915,8,8,5,6,7,7,8,51
852925,6,7,7,7,7,7,7,32
852932,8,8,7,7,8,8,8,36
852933,6,7,5,5,8,7,6,26
852937,5,5,7,7,7,7,5,34
852941,8,8,8,8,8,8,8,35
852951,10,10,10,10,10,10,10,45
852953,7,7,8,9,8,8,6,42
852954,8,9,9,9,9,8,8,42
852955,8,8,8,8,8,8,8,128
852966,8,8,7,8,7,8,8,97
852967,10,10,10,10,10,10,10,75
852968,7,7,5,7,6,7,7,27
852969,8,8,8,8,8,8,8,79
852974,7,8,4,8,5,8,7,34
852976,9,9,9,9,9,9,9,41
852979,8,8,8,2,7,9,9,41
852990,10,10,10,10,10,10,10,39
852995,8,8,8,8,8,8,8,36
852996,8,9,9,8,8,9,8,71
853008,6,7,4,8,4,8,5,35
853013,10,10,8,8,8,10,10,61
853016,8,8,8,8,8,8,8,106
853021,6,6,4,5,4,7,6,40
853022,8,8,7,9,8,7,9,54
853026,6,7,7,6,8,7,7,30
853039,7,8,7,7,7,8,8,52
853071,8,8,3,8,6,9,7,23
853073,10,10,10,10,10,10,10,73
853091,8,8,8,8,8,8,8,62
853113,9,9,5,9,6,7,7,70
853114,9,9,9,9,7,8,8,54
853121,10,10,10,10,10,10,10,69
853126,8,8,8,8,8,8,8,34
853130,10,10,10,10,10,10,10,94
853137,8,6,8,9,9,7,8,72
853148,8,8,8,8,8,8,8,63
853175,9,9,7,8,7,7,9,112
853181,9,9,5,6,5,8,7,26
853188,6,6,6,7,8,6,7,39
853196,9,9,9,9,9,9,9,71
853207,8,8,8,8,8,8,8,35
853210,7,7,5,8,4,7,6,38
853214,7,6,7,8,5,7,7,71
853221,9,9,9,9,9,9,9,65
853222,7,8,6,6,8,9,8,81
853226,9,8,7,7,7,10,10,43
853232,9,9,9,9,9,9,9,39
853235,9,9,9,9,9,9,9,42
853238,9,9,9,9,9,9,9,43
853239,9,9,9,9,9,9,9,39
853243,9,9,9,9,9,9,9,48
853248,9,9,9,9,9,9,9,53
853249,9,9,9,9,9,9,9,47
853279,9,9,9,9,9,9,9,44
853286,9,9,9,9,9,9,9,22
853296,9,9,9,9,9,9,9,25
853297,9,9,8,9,9,9,7,32
853300,9,9,9,9,9,9,9,47
853306,6,9,9,9,9,9,9,43
853308,9,9,9,9,8,9,9,42
853311,9,9,8,9,8,9,9,35
853313,9,9,9,9,9,9,9,36
853315,9,9,9,9,9,9,9,37
853318,9,9,9,9,9,9,9,44
853319,9,9,9,9,9,9,9,46
853322,9,9,7,9,8,9,10,46
853324,9,9,7,9,9,4,4,38
853326,8,9,7,8,8,8,8,52
853339,9,9,9,9,9,9,9,29
853343,9,9,4,8,4,8,8,48
853346,9,9,9,9,9,9,9,44
853351,8,8,8,9,8,9,8,40
853352,8,8,6,9,6,9,8,58
853353,10,10,3,8,4,8,8,68
853354,9,9,9,9,9,9,9,39
853366,9,9,7,9,8,9,9,27
853383,10,8,10,10,10,10,10,41
853391,10,10,10,10,10,10,10,36
853396,8,9,10,10,10,10,10,23
853406,10,10,10,10,10,10,10,29
853413,6,8,8,8,8,8,7,45
853416,7,8,8,8,8,8,6,45
853417,8,8,8,8,8,9,7,61
853425,8,8,8,8,8,8,8,45
853433,7,8,8,8,8,8,7,34
853434,8,8,8,8,8,8,8,71
853443,8,9,8,9,8,8,8,54
853444,8,9,9,9,9,9,8,63
853449,8,8,6,8,7,7,5,59
853453,8,8,8,8,8,8,7,49
853455,9,9,8,8,8,9,8,53
853463,8,8,8,8,8,8,8,47
853486,8,8,8,8,8,8,8,35
853489,7,7,7,7,7,7,7,23
853498,7,7,7,7,7,7,7,25
853500,7,7,7,7,7,7,7,26
853505,7,8,9,9,9,9,8,60
853519,7,7,7,7,7,8,7,50
853524,7,6,6,6,6,8,6,50
853547,6,8,10,10,10,8,7,34
853559,8,9,10,10,10,8,9,27
853561,10,10,10,10,10,10,10,28
853562,9,9,8,10,8,10,10,31
853565,7,6,6,7,6,6,6,35
853567,8,10,10,10,10,10,10,29
853569,10,10,10,10,10,10,10,38
853577,6,8,9,8,8,9,7,31
853590,10,10,10,10,10,10,10,26
853593,8,10,7,7,7,8,8,60
853611,8,8,7,8,7,8,8,60
853613,8,8,7,8,7,8,7,60
853617,8,8,7,8,7,7,7,70
853629,8,8,7,8,7,8,8,50
853638,10,10,10,10,10,10,10,22
853641,10,10,7,9,7,10,10,64
853645,10,10,9,9,9,10,10,45
853647,10,10,7,9,9,10,10,57
853662,10,10,8,10,10,10,10,42
853669,10,10,8,10,10,10,10,55
853672,10,9,9,10,10,10,10,58
853700,8,8,8,9,9,8,7,26
853725,10,10,10,10,10,10,10,41
853727,7,8,8,9,8,9,7,30
853728,5,7,7,8,7,8,6,64
853730,8,8,7,8,8,8,8,50
853735,7,8,8,8,7,8,7,43
853737,8,7,7,8,7,8,7,58
853744,5,6,7,7,7,7,6,48
853753,7,7,7,7,7,8,6,36
853763,9,8,8,8,8,8,8,29
853765,9,9,8,9,9,9,9,119
853771,10,10,7,9,5,10,10,38
853775,10,10,8,8,8,10,8,46
853778,10,10,10,10,10,10,6,54
853785,10,10,7,10,7,10,10,55
853790,9,10,5,10,6,10,10,48
853791,5,7,7,10,7,8,5,39
853794,10,10,10,10,10,10,10,43
853796,10,10,7,10,7,10,10,22
853798,10,10,10,10,10,10,10,38
853801,10,10,8,10,7,10,10,28
853816,9,9,9,9,9,9,9,36
853817,6,6,10,10,10,5,5,27
853821,6,8,8,10,10,10,10,33
853824,7,6,7,6,8,9,7,35
853830,9,9,9,9,9,9,9,32
853833,8,8,10,10,10,9,8,23
853837,7,8,9,10,10,9,7,31
853838,8,8,8,8,8,8,8,32
853849,9,9,9,9,9,9,9,31
853854,8,10,10,10,10,10,8,32
853857,6,6,6,6,6,6,6,29
853859,8,8,8,8,8,8,8,33
853866,8,8,5,5,5,8,8,36
853867,6,7,5,7,6,8,6,29
853871,8,8,6,7,6,8,8,31
853875,8,8,6,6,6,8,7,34
853877,6,7,5,8,5,8,7,41
853878,8,6,6,6,6,8,7,22
853880,7,6,6,9,7,9,7,25
853905,8,8,7,7,7,8,8,25
853911,10,10,10,9,9,10,10,118
853922,10,8,2,3,2,6,6,35
853926,10,9,8,10,10,10,9,70
853928,9,9,8,10,10,10,10,33
853930,9,8,7,8,9,9,8,39
853931,10,10,10,10,10,10,10,59
853937,8,8,6,7,7,9,9,28
853955,10,10,4,10,10,10,10,50
853973,10,10,8,10,4,8,10,45
853976,10,10,10,10,10,10,10,60
853977,7,8,6,10,7,10,7,45
853979,10,10,10,10,10,10,10,73
853984,10,10,8,9,8,8,8,55
853991,10,10,5,10,5,10,10,29
853993,8,10,4,10,3,8,8,50
853995,10,10,10,10,10,10,10,64
854000,5,5,4,5,4,5,5,40
854002,5,5,4,5,6,6,5,31
854054,10,10,10,10,10,10,10,123
854058,10,10,10,10,10,10,10,74
854062,10,10,9,10,10,10,10,31
854066,10,10,7,10,8,10,10,36
854067,10,10,10,10,10,10,10,54
854068,10,10,10,10,10,10,10,29
854070,10,10,9,10,8,10,10,49
854071,10,10,9,10,8,10,7,32
854074,10,10,10,10,10,10,10,32
854078,10,10,10,10,10,10,10,36
854081,10,10,10,10,9,10,10,36
854084,10,10,10,10,10,10,10,36
854091,10,10,10,10,10,10,10,40
854093,10,10,8,9,10,10,10,43
854095,10,10,10,10,10,10,10,37
854100,8,8,4,4,4,8,8,44
854101,8,8,5,5,5,8,8,40
854103,8,8,4,4,5,8,8,50
854108,7,7,4,5,4,8,8,33
854112,8,8,7,8,7,8,8,34
854115,8,8,6,5,5,8,8,41
854122,6,7,4,5,7,8,9,28
854125,8,8,4,4,4,8,9,34
854129,5,6,8,8,7,5,5,23
854133,7,7,5,5,5,8,7,34
854134,7,7,8,10,7,10,8,41
854141,7,7,5,8,8,6,6,55
854145,8,7,6,8,8,8,8,45
854163,8,8,7,8,8,8,8,55
854184,7,7,7,8,8,7,7,50
854188,7,7,6,8,8,7,6,40
854193,7,7,7,8,8,7,7,50
854197,5,5,5,7,5,6,5,26
854198,6,6,6,7,7,6,6,34
854199,9,10,10,10,10,9,8,41
854202,9,9,9,9,9,9,9,59
854223,10,9,10,10,10,10,9,43
854242,8,8,8,8,8,8,8,74
854243,9,9,8,9,9,10,9,90
854245,6,6,8,8,8,8,6,34
854246,9,10,9,9,9,10,8,90
854251,7,7,8,8,8,7,5,37
854252,9,10,9,9,9,10,9,80
854253,9,9,8,9,9,9,9,49
854254,6,10,9,9,9,10,7,40
854257,8,10,7,8,6,9,6,80
854258,6,8,8,8,8,8,5,34
854259,7,10,7,8,7,8,7,60
854262,9,9,9,9,9,9,9,64
854263,9,8,9,9,9,9,9,45
854267,9,10,8,9,8,9,8,70
854269,8,8,8,8,6,8,7,57
854272,7,9,9,9,9,10,8,70
854273,8,8,8,8,8,8,8,63
854274,9,9,8,9,9,9,9,36
854275,8,8,8,8,8,8,8,80
854276,8,8,8,8,8,8,8,49
854279,9,10,9,9,9,10,10,60
854280,6,7,9,9,9,9,9,47
854283,8,8,9,9,9,9,6,57
854284,9,10,8,9,8,10,8,90
854285,9,10,9,10,9,10,9,60
854292,9,9,6,9,7,9,7,61
854306,10,10,10,10,10,10,10,53
854307,10,10,9,10,10,10,9,90
854313,10,10,7,10,7,10,9,73
854346,5,6,7,8,2,6,6,30
854352,1,3,8,8,8,3,3,34
854354,9,9,7,7,7,9,9,22
854369,9,6,2,8,6,1,6,29
854371,5,5,5,5,5,5,5,28
854377,8,7,8,8,9,8,8,33
854378,3,4,2,2,2,3,3,34
854385,9,9,7,9,6,10,10,40
854387,1,1,1,1,1,1,1,29
854389,6,2,1,1,1,8,8,28
854393,4,8,9,9,9,9,9,37
854400,4,7,8,8,8,8,8,45
854401,4,6,4,4,4,4,5,26
854406,3,4,5,9,2,2,3,40
854414,9,9,8,8,7,9,9,37
854416,7,6,5,9,8,7,6,27
854417,7,7,6,9,8,9,7,41
854418,8,8,7,10,7,9,8,40
854428,8,8,9,10,9,9,9,33
854435,9,9,10,10,9,9,9,34
854443,8,8,7,10,8,9,9,38
854460,10,10,9,10,8,5,7,22
854464,8,8,8,9,10,9,9,60
854466,10,10,7,10,10,10,10,34
854467,9,9,7,8,7,9,8,32
854468,10,10,8,10,8,10,10,26
854469,10,10,10,10,10,10,10,42
854471,10,10,9,10,8,8,8,70
854473,10,10,10,10,10,10,10,50
854477,9,3,1,8,8,1,9,31
854478,10,10,10,10,10,10,10,40
854488,10,10,5,7,5,8,8,60
854494,10,10,10,10,10,10,10,49
854501,10,10,10,10,10,10,10,27
854502,10,10,10,10,10,10,10,40
854504,10,10,10,10,10,10,10,47
854505,10,10,10,10,10,10,10,41
854508,10,10,10,10,10,10,10,23
854516,10,10,10,10,10,10,10,32
854518,10,10,10,10,10,10,10,43
854519,6,10,10,10,10,10,10,44
854521,10,10,8,10,10,10,10,39
854534,10,10,10,10,10,10,10,56
854535,10,10,10,10,10,10,10,44
854548,10,10,10,10,8,10,10,69
854550,10,10,10,10,10,10,10,63
854552,10,10,7,10,9,10,10,74
854554,8,8,10,10,10,10,9,57
854557,10,10,10,10,10,10,10,90
854559,10,10,8,10,8,10,10,79
854561,10,10,5,10,5,10,10,73
854563,8,8,8,10,8,10,8,45
854580,10,10,10,10,10,10,7,80
854584,10,10,8,8,8,10,10,52
854592,1,6,1,9,2,5,2,36
854593,1,8,9,9,9,9,1,39
854597,2,5,1,6,1,7,7,28
854599,3,3,2,2,3,6,3,26
854601,9,9,9,9,9,9,9,33
854604,1,3,3,8,7,4,4,30
854607,9,9,9,9,9,9,9,27
854611,3,4,4,4,4,4,4,23
854616,4,10,10,10,10,10,5,26
854617,1,1,1,1,1,1,1,36
854618,1,5,5,9,9,9,3,31
854620,1,1,1,1,1,1,1,36
854621,7,8,8,7,7,8,8,60
854622,1,2,4,4,4,8,1,24
854624,1,1,2,8,1,5,1,39
854626,8,8,8,8,8,8,8,71
854627,3,9,9,9,9,9,5,38
854629,4,5,4,4,4,4,5,40
854631,1,1,9,9,9,2,2,34
854638,7,9,7,8,6,8,7,50
854639,8,10,6,7,6,8,8,60
854645,8,10,9,9,8,8,9,60
854647,8,10,7,8,7,8,8,55
854654,8,10,7,8,6,8,7,60
854658,9,10,9,9,8,9,9,70
854667,8,10,7,8,6,8,8,70
854682,9,9,8,8,7,9,9,38
854683,9,9,8,9,9,9,9,48
854689,9,9,6,6,6,9,9,59
854690,9,9,8,8,8,9,9,49
854691,9,9,7,7,7,9,9,53
854692,9,9,6,7,7,9,9,27
854693,8,8,8,8,9,9,9,33
854694,9,9,8,8,8,9,9,58
854700,9,9,8,8,7,9,9,39
854711,9,9,7,7,7,8,6,38
854712,9,9,8,8,8,9,9,33
854714,9,9,7,8,8,9,9,43
854730,7,6,7,5,6,6,5,32
854731,9,9,9,9,10,9,9,24
854733,8,9,8,8,9,8,9,31
854734,9,9,9,9,9,9,9,55
854751,7,8,8,8,7,8,8,40
854754,9,9,8,9,9,8,9,24
854755,2,3,4,4,3,4,4,22
854761,9,8,9,9,9,9,9,37
854762,5,4,5,5,4,4,3,22
854764,6,7,5,6,6,7,6,44
854766,5,6,5,5,4,5,6,42
854768,4,5,6,5,5,4,5,41
854771,9,9,9,9,9,9,8,60
854775,7,7,8,8,8,7,7,65
854783,8,9,8,9,9,8,8,55
854784,8,9,8,8,8,9,8,62
854785,8,9,9,9,9,9,8,65
854787,6,7,7,8,8,7,5,50
854791,7,8,8,8,8,8,7,58
854792,7,8,8,8,8,9,7,60
854797,7,8,9,9,9,9,7,55
854801,9,10,9,9,9,10,9,58
854812,9,10,10,10,9,9,9,60
854819,7,8,7,7,7,8,7,55
854854,7,8,8,8,8,8,8,51
854855,8,8,8,8,8,9,9,97
854858,7,7,6,7,5,7,7,58
854860,7,7,6,8,6,7,7,47
854862,8,8,8,8,8,8,8,52
854877,7,7,7,7,7,7,7,47
854882,7,7,7,7,7,7,7,53
854884,8,8,8,8,8,8,8,58
854901,9,9,9,9,9,9,9,74
854912,9,9,8,9,8,9,9,65
854926,9,8,7,9,9,9,9,73
854955,6,9,5,6,5,8,5,40
854958,8,8,8,8,7,8,7,60
854959,5,5,6,6,6,7,5,36
854960,7,9,8,8,7,7,7,55
854963,8,10,7,7,7,8,7,65
854969,8,10,6,7,6,8,8,65
854970,8,10,8,8,7,8,7,45
854973,8,10,8,7,7,9,8,65
854977,8,10,7,8,6,8,8,55
854981,8,10,7,7,6,8,7,60
854990,8,10,7,8,6,8,8,30
854997,10,10,1,10,6,10,10,35
855003,10,10,7,10,9,10,10,38
855004,10,10,10,10,10,10,10,38
855009,4,4,1,8,1,4,4,27
855011,9,9,9,9,8,10,10,31
855014,10,10,10,10,10,10,10,36
855020,10,10,10,10,10,10,10,40
855031,10,10,10,10,10,10,10,34
855034,9,9,7,10,8,8,8,68
855035,9,9,1,7,1,6,6,39
855048,8,8,4,10,4,6,6,30
855054,8,8,7,7,7,9,8,56
855055,8,9,9,9,9,9,8,63
855062,6,8,7,8,7,7,5,60
855064,5,5,7,8,7,7,5,62
855065,8,8,9,9,9,9,8,65
855071,9,10,9,9,9,10,9,60
855088,8,8,9,9,9,9,8,60
855094,8,8,7,7,7,8,8,65
855101,8,9,9,9,9,9,9,34
855111,10,10,7,10,8,10,9,44
855113,7,7,8,8,8,8,8,31
855118,5,5,10,10,7,5,5,30
855119,8,8,5,8,8,8,9,25
855132,9,9,9,9,9,9,9,34
855135,8,8,8,8,8,8,8,34
855149,7,7,7,7,7,7,6,29
855151,8,8,7,7,7,8,6,34
855155,9,9,8,8,9,10,10,48
855165,7,7,7,7,7,7,7,29
855167,7,6,7,6,7,6,6,49
855171,7,7,7,7,7,7,7,31
855177,7,7,7,7,7,7,7,38
855181,8,8,7,8,7,8,8,43
855185,8,9,9,9,9,9,8,55
855206,9,10,9,9,9,10,9,60
855207,7,7,8,8,7,6,6,65
855221,9,10,9,9,10,10,9,68
855226,7,8,8,8,8,9,7,59
855230,7,5,6,8,8,7,7,50
855231,10,10,10,10,10,10,10,60
855238,8,7,8,8,8,8,8,45
855239,8,8,6,8,7,8,8,60
855240,10,8,8,9,8,5,8,70
855245,10,8,7,9,7,9,9,70
855246,8,8,8,8,8,9,8,38
855251,10,10,8,10,10,10,10,75
855259,9,9,7,8,8,8,9,50
855260,10,10,10,10,10,10,10,60
855262,10,10,10,10,8,10,10,75
855264,10,10,10,10,10,10,10,60
855265,8,8,5,8,6,7,7,60
855268,8,8,5,7,7,7,7,51
855271,10,10,10,10,10,10,10,54
855274,10,10,10,10,10,10,10,50
855280,9,9,9,9,9,9,9,33
855284,9,9,9,9,9,9,9,25
855288,9,9,9,9,9,9,9,43
855289,9,9,9,9,9,9,9,36
855292,9,9,9,9,9,9,9,33
855294,9,9,9,9,9,9,9,28
855295,9,9,9,9,9,9,9,29
855298,7,9,7,9,8,9,9,56
855300,9,9,9,9,9,9,9,54
855304,9,9,9,9,9,9,9,37
855307,9,9,9,9,9,9,9,42
855308,9,9,7,8,9,9,9,53
855320,9,9,8,8,8,9,9,36
855325,9,9,7,7,7,9,9,50
855330,9,9,6,6,7,9,9,34
855335,9,9,8,8,8,9,9,42
855339,9,9,6,6,7,9,9,31
855343,9,9,7,6,7,9,9,34
855344,9,9,8,8,7,9,8,68
855347,9,9,7,8,8,9,9,54
855350,9,9,6,7,8,9,9,39
855352,9,9,7,8,8,9,9,29
855360,9,9,8,8,8,9,9,41
855361,9,9,9,9,8,9,9,42
855366,9,9,9,10,8,9,9,39
855367,9,9,7,9,9,9,9,24
855371,10,9,7,9,9,9,9,38
855372,10,10,8,10,8,9,9,22
855374,9,9,7,7,7,9,9,33
855376,10,10,7,10,7,9,9,39
855380,9,8,8,10,8,9,9,29
855381,10,9,8,10,8,9,9,30
855385,10,9,8,9,8,9,9,28
855388,8,8,6,9,8,8,8,42
855391,7,9,9,9,9,9,9,31
855396,10,10,8,10,8,9,9,23
855399,7,7,7,7,7,8,7,35
855401,10,10,6,8,7,9,9,42
855402,10,10,7,10,8,10,10,42
855407,7,7,5,7,7,8,7,32
855413,9,9,8,8,7,8,8,67
855417,8,8,9,9,7,8,8,60
855421,9,10,8,9,9,9,8,70
855424,10,10,8,9,8,8,8,63
855426,9,10,9,9,9,9,9,63
855454,8,9,8,9,8,8,8,65
855455,10,10,9,9,10,9,9,50
855460,6,6,9,9,9,8,6,40
855467,8,8,8,9,9,9,9,45
855468,8,9,8,10,8,8,8,50
855472,7,6,8,10,10,8,8,45
855474,8,8,7,8,7,9,8,50
855481,9,9,9,9,9,9,9,40
855482,8,9,8,9,9,8,8,45
855485,8,8,9,9,10,10,8,50
855488,8,8,8,9,9,9,8,45
855493,9,10,10,9,8,9,9,50
855494,7,8,7,8,8,10,8,45
855497,10,10,9,9,9,10,10,50
855507,8,7,8,7,7,9,7,120
855508,7,8,7,7,7,9,8,100
855526,10,10,10,10,10,10,10,110
855532,8,8,9,7,7,9,8,100
855534,8,9,8,8,7,9,8,110
855549,7,7,7,7,7,4,4,47
855554,9,9,9,9,9,9,9,45
855562,2,2,3,3,3,2,1,24
855585,4,3,2,5,4,4,3,40
855592,8,8,6,10,6,6,6,35
855610,6,6,8,10,8,8,8,34
855635,9,10,10,10,10,9,9,63
855636,6,5,8,10,8,8,5,63
855637,7,6,6,8,6,7,7,61
855638,9,8,8,10,9,9,9,45
855639,7,5,5,10,9,7,5,65
855640,9,9,10,10,9,9,9,55
855680,6,6,7,7,6,8,7,42
855681,8,8,7,7,7,8,8,45
855685,6,7,6,7,6,7,6,51
